"","Gender_D","Age_D","Race_or_Ethnicity_D","Education_D","SBP_R","BMI_R","Smoker_R","TC_L","FPG_L","user_n"
"1471","Male","45-64","NH White",">=College grad","SBP<120","Obese","Smoke","High TC","Glucose>=126",1
"1472","Male","45-64","NH White",">=College grad","SBP<120","Obese","Smoke","Normal TC","Glucose<100",1
"1473","Male","45-64","NH White",">=College grad","SBP<120","Obese","Smoke","Normal TC","Glucose 100-125",1
"1474","Male","45-64","NH White",">=College grad","SBP<120","Obese","Smoke","Normal TC","Glucose>=126",4
"1475","Male","45-64","NH White",">=College grad","SBP 120-129","Normal weight","No smoke","High TC","Glucose>=126",5
"1476","Male","45-64","NH White",">=College grad","SBP 120-129","Normal weight","No smoke","Normal TC","Glucose>=126",3
"1477","Male","45-64","NH White",">=College grad","SBP 120-129","Normal weight","Smoke","High TC","Glucose 100-125",1
"1478","Male","45-64","NH White",">=College grad","SBP 120-129","Normal weight","Smoke","High TC","Glucose>=126",1
"1479","Male","45-64","NH White",">=College grad","SBP 120-129","Normal weight","Smoke","Normal TC","Glucose>=126",1
"1480","Male","45-64","NH White",">=College grad","SBP 120-129","Overweight","No smoke","High TC","Glucose>=126",18
"1481","Male","45-64","NH White",">=College grad","SBP 120-129","Overweight","No smoke","Normal TC","Glucose<100",2
"1482","Male","45-64","NH White",">=College grad","SBP 120-129","Overweight","No smoke","Normal TC","Glucose 100-125",6
"1483","Male","45-64","NH White",">=College grad","SBP 120-129","Overweight","No smoke","Normal TC","Glucose>=126",22
"1484","Male","45-64","NH White",">=College grad","SBP 120-129","Overweight","Smoke","High TC","Glucose>=126",2
"1485","Male","45-64","NH White",">=College grad","SBP 120-129","Overweight","Smoke","Normal TC","Glucose>=126",6
"1486","Male","45-64","NH White",">=College grad","SBP 120-129","Obese","No smoke","High TC","Glucose<100",1
"1487","Male","45-64","NH White",">=College grad","SBP 120-129","Obese","No smoke","High TC","Glucose 100-125",1
"1488","Male","45-64","NH White",">=College grad","SBP 120-129","Obese","No smoke","High TC","Glucose>=126",34
"1489","Male","45-64","NH White",">=College grad","SBP 120-129","Obese","No smoke","Normal TC","Glucose<100",3
"1490","Male","45-64","NH White",">=College grad","SBP 120-129","Obese","No smoke","Normal TC","Glucose 100-125",3
"1491","Male","45-64","NH White",">=College grad","SBP 120-129","Obese","No smoke","Normal TC","Glucose>=126",75
"1492","Male","45-64","NH White",">=College grad","SBP 120-129","Obese","Smoke","High TC","Glucose>=126",6
"1493","Male","45-64","NH White",">=College grad","SBP 120-129","Obese","Smoke","Normal TC","Glucose 100-125",1
"1494","Male","45-64","NH White",">=College grad","SBP 120-129","Obese","Smoke","Normal TC","Glucose>=126",13
"1495","Male","45-64","NH White",">=College grad","SBP 130-139","Normal weight","No smoke","High TC","Glucose 100-125",1
"1496","Male","45-64","NH White",">=College grad","SBP 130-139","Normal weight","No smoke","High TC","Glucose>=126",3
"1497","Male","45-64","NH White",">=College grad","SBP 130-139","Normal weight","No smoke","Normal TC","Glucose<100",2
"1498","Male","45-64","NH White",">=College grad","SBP 130-139","Normal weight","No smoke","Normal TC","Glucose>=126",4
"1499","Male","45-64","NH White",">=College grad","SBP 130-139","Normal weight","Smoke","High TC","Glucose>=126",1
"1500","Male","45-64","NH White",">=College grad","SBP 130-139","Normal weight","Smoke","Normal TC","Glucose>=126",2
"1501","Male","45-64","NH White",">=College grad","SBP 130-139","Overweight","No smoke","High TC","Glucose 100-125",1
"1502","Male","45-64","NH White",">=College grad","SBP 130-139","Overweight","No smoke","High TC","Glucose>=126",25
"1503","Male","45-64","NH White",">=College grad","SBP 130-139","Overweight","No smoke","Normal TC","Glucose<100",2
"1504","Male","45-64","NH White",">=College grad","SBP 130-139","Overweight","No smoke","Normal TC","Glucose 100-125",6
"1505","Male","45-64","NH White",">=College grad","SBP 130-139","Overweight","No smoke","Normal TC","Glucose>=126",33
"1506","Male","45-64","NH White",">=College grad","SBP 130-139","Overweight","Smoke","High TC","Glucose>=126",4
"1507","Male","45-64","NH White",">=College grad","SBP 130-139","Overweight","Smoke","Normal TC","Glucose>=126",6
"1508","Male","45-64","NH White",">=College grad","SBP 130-139","Obese","No smoke","High TC","Glucose<100",2
"1509","Male","45-64","NH White",">=College grad","SBP 130-139","Obese","No smoke","High TC","Glucose 100-125",1
"1510","Male","45-64","NH White",">=College grad","SBP 130-139","Obese","No smoke","High TC","Glucose>=126",32
"1511","Male","45-64","NH White",">=College grad","SBP 130-139","Obese","No smoke","Normal TC","Glucose<100",3
"1512","Male","45-64","NH White",">=College grad","SBP 130-139","Obese","No smoke","Normal TC","Glucose 100-125",12
"1513","Male","45-64","NH White",">=College grad","SBP 130-139","Obese","No smoke","Normal TC","Glucose>=126",104
"1514","Male","45-64","NH White",">=College grad","SBP 130-139","Obese","No smoke",NA,NA,2
"1515","Male","45-64","NH White",">=College grad","SBP 130-139","Obese","Smoke","High TC","Glucose>=126",5
"1516","Male","45-64","NH White",">=College grad","SBP 130-139","Obese","Smoke","Normal TC","Glucose>=126",10
"1517","Male","45-64","NH White",">=College grad","SBP>=140","Normal weight","No smoke","High TC","Glucose 100-125",1
"1518","Male","45-64","NH White",">=College grad","SBP>=140","Normal weight","No smoke","High TC","Glucose>=126",2
"1519","Male","45-64","NH White",">=College grad","SBP>=140","Normal weight","No smoke","Normal TC","Glucose 100-125",1
"1520","Male","45-64","NH White",">=College grad","SBP>=140","Normal weight","No smoke","Normal TC","Glucose>=126",5
"1521","Male","45-64","NH White",">=College grad","SBP>=140","Normal weight","Smoke","High TC","Glucose>=126",1
"1522","Male","45-64","NH White",">=College grad","SBP>=140","Normal weight","Smoke","Normal TC","Glucose 100-125",1
"1523","Male","45-64","NH White",">=College grad","SBP>=140","Normal weight","Smoke","Normal TC","Glucose>=126",2
"1524","Male","45-64","NH White",">=College grad","SBP>=140","Overweight","No smoke","High TC","Glucose 100-125",2
"1525","Male","45-64","NH White",">=College grad","SBP>=140","Overweight","No smoke","High TC","Glucose>=126",16
"1526","Male","45-64","NH White",">=College grad","SBP>=140","Overweight","No smoke","Normal TC","Glucose<100",2
"1527","Male","45-64","NH White",">=College grad","SBP>=140","Overweight","No smoke","Normal TC","Glucose 100-125",5
"1528","Male","45-64","NH White",">=College grad","SBP>=140","Overweight","No smoke","Normal TC","Glucose>=126",34
"1529","Male","45-64","NH White",">=College grad","SBP>=140","Overweight","No smoke",NA,NA,1
"1530","Male","45-64","NH White",">=College grad","SBP>=140","Overweight","Smoke","High TC","Glucose>=126",3
"1531","Male","45-64","NH White",">=College grad","SBP>=140","Overweight","Smoke","Normal TC","Glucose>=126",4
"1532","Male","45-64","NH White",">=College grad","SBP>=140","Obese","No smoke","High TC","Glucose<100",2
"1533","Male","45-64","NH White",">=College grad","SBP>=140","Obese","No smoke","High TC","Glucose 100-125",1
"1534","Male","45-64","NH White",">=College grad","SBP>=140","Obese","No smoke","High TC","Glucose>=126",48
"1535","Male","45-64","NH White",">=College grad","SBP>=140","Obese","No smoke","Normal TC","Glucose<100",5
"1536","Male","45-64","NH White",">=College grad","SBP>=140","Obese","No smoke","Normal TC","Glucose 100-125",11
"1537","Male","45-64","NH White",">=College grad","SBP>=140","Obese","No smoke","Normal TC","Glucose>=126",104
"1538","Male","45-64","NH White",">=College grad","SBP>=140","Obese","Smoke","High TC","Glucose 100-125",1
"1539","Male","45-64","NH White",">=College grad","SBP>=140","Obese","Smoke","High TC","Glucose>=126",6
"1540","Male","45-64","NH White",">=College grad","SBP>=140","Obese","Smoke","Normal TC","Glucose 100-125",1
"1541","Male","45-64","NH White",">=College grad","SBP>=140","Obese","Smoke","Normal TC","Glucose>=126",11
"1542","Male","45-64","NH White",">=College grad",NA,"Overweight","No smoke","Normal TC","Glucose>=126",2
"1543","Male","45-64","NH White",">=College grad",NA,"Obese","No smoke","High TC","Glucose>=126",1
"1544","Male","45-64","NH White",">=College grad",NA,"Obese","No smoke","Normal TC","Glucose>=126",3
"1545","Male","45-64","NH White",NA,"SBP>=140","Overweight","No smoke","Normal TC","Glucose<100",1
"1546","Male","45-64","NH Black","<HSG","SBP<120","Normal weight","No smoke","Normal TC","Glucose>=126",1
"1547","Male","45-64","NH Black","<HSG","SBP<120","Normal weight","Smoke","Normal TC","Glucose<100",1
"1548","Male","45-64","NH Black","<HSG","SBP<120","Overweight","No smoke","High TC","Glucose>=126",1
"1549","Male","45-64","NH Black","<HSG","SBP<120","Overweight","No smoke","Normal TC","Glucose>=126",1
"1550","Male","45-64","NH Black","<HSG","SBP<120","Overweight","Smoke","High TC","Glucose 100-125",1
"1551","Male","45-64","NH Black","<HSG","SBP<120","Obese","No smoke","High TC","Glucose>=126",2
"1552","Male","45-64","NH Black","<HSG","SBP<120","Obese","No smoke","Normal TC","Glucose<100",2
"1553","Male","45-64","NH Black","<HSG","SBP<120","Obese","No smoke","Normal TC","Glucose>=126",2
"1554","Male","45-64","NH Black","<HSG","SBP<120","Obese","Smoke","Normal TC","Glucose<100",1
"1555","Male","45-64","NH Black","<HSG","SBP<120","Obese","Smoke","Normal TC","Glucose>=126",1
"1556","Male","45-64","NH Black","<HSG","SBP 120-129","Overweight","No smoke","High TC","Glucose>=126",1
"1557","Male","45-64","NH Black","<HSG","SBP 120-129","Overweight","Smoke","Normal TC","Glucose>=126",2
"1558","Male","45-64","NH Black","<HSG","SBP 120-129","Obese","No smoke","High TC","Glucose>=126",1
"1559","Male","45-64","NH Black","<HSG","SBP 120-129","Obese","No smoke","Normal TC","Glucose>=126",7
"1560","Male","45-64","NH Black","<HSG","SBP 120-129","Obese","Smoke","High TC","Glucose 100-125",1
"1561","Male","45-64","NH Black","<HSG","SBP 120-129","Obese","Smoke","High TC","Glucose>=126",2
"1562","Male","45-64","NH Black","<HSG","SBP 130-139","Underweight","No smoke","Normal TC","Glucose<100",1
"1563","Male","45-64","NH Black","<HSG","SBP 130-139","Normal weight","No smoke","Normal TC","Glucose>=126",1
"1564","Male","45-64","NH Black","<HSG","SBP 130-139","Normal weight","Smoke","Normal TC","Glucose<100",1
"1565","Male","45-64","NH Black","<HSG","SBP 130-139","Overweight","No smoke","High TC","Glucose>=126",1
"1566","Male","45-64","NH Black","<HSG","SBP 130-139","Overweight","No smoke","Normal TC","Glucose>=126",1
"1567","Male","45-64","NH Black","<HSG","SBP 130-139","Overweight","Smoke","High TC","Glucose>=126",1
"1568","Male","45-64","NH Black","<HSG","SBP 130-139","Obese","No smoke","High TC","Glucose>=126",5
"1569","Male","45-64","NH Black","<HSG","SBP 130-139","Obese","No smoke","Normal TC","Glucose 100-125",1
"1570","Male","45-64","NH Black","<HSG","SBP 130-139","Obese","No smoke","Normal TC","Glucose>=126",2
"1571","Male","45-64","NH Black","<HSG","SBP 130-139","Obese","Smoke","High TC","Glucose>=126",1
"1572","Male","45-64","NH Black","<HSG","SBP>=140","Normal weight","No smoke","High TC","Glucose>=126",1
"1573","Male","45-64","NH Black","<HSG","SBP>=140","Normal weight","No smoke","Normal TC","Glucose>=126",2
"1574","Male","45-64","NH Black","<HSG","SBP>=140","Normal weight","Smoke","High TC","Glucose>=126",1
"1575","Male","45-64","NH Black","<HSG","SBP>=140","Normal weight","Smoke","Normal TC","Glucose>=126",1
"1576","Male","45-64","NH Black","<HSG","SBP>=140","Overweight","No smoke","Normal TC","Glucose>=126",3
"1577","Male","45-64","NH Black","<HSG","SBP>=140","Overweight","Smoke","High TC","Glucose>=126",1
"1578","Male","45-64","NH Black","<HSG","SBP>=140","Overweight","Smoke","Normal TC","Glucose 100-125",1
"1579","Male","45-64","NH Black","<HSG","SBP>=140","Overweight","Smoke","Normal TC","Glucose>=126",2
"1580","Male","45-64","NH Black","<HSG","SBP>=140","Obese","No smoke","High TC","Glucose 100-125",2
"1581","Male","45-64","NH Black","<HSG","SBP>=140","Obese","No smoke","High TC","Glucose>=126",6
"1582","Male","45-64","NH Black","<HSG","SBP>=140","Obese","No smoke","Normal TC","Glucose<100",1
"1583","Male","45-64","NH Black","<HSG","SBP>=140","Obese","No smoke","Normal TC","Glucose 100-125",1
"1584","Male","45-64","NH Black","<HSG","SBP>=140","Obese","No smoke","Normal TC","Glucose>=126",10
"1585","Male","45-64","NH Black","<HSG","SBP>=140","Obese","Smoke","High TC","Glucose>=126",2
"1586","Male","45-64","NH Black","<HSG","SBP>=140","Obese","Smoke","Normal TC","Glucose<100",1
"1587","Male","45-64","NH Black","<HSG","SBP>=140","Obese","Smoke","Normal TC","Glucose 100-125",1
"1588","Male","45-64","NH Black","<HSG","SBP>=140","Obese","Smoke","Normal TC","Glucose>=126",3
"1589","Male","45-64","NH Black","<HSG",NA,"Overweight","No smoke",NA,NA,1
"1590","Male","45-64","NH Black","HSG/GED","SBP<120","Overweight","No smoke","Normal TC","Glucose 100-125",3
"1591","Male","45-64","NH Black","HSG/GED","SBP<120","Overweight","No smoke","Normal TC","Glucose>=126",3
"1592","Male","45-64","NH Black","HSG/GED","SBP<120","Overweight","Smoke","Normal TC","Glucose<100",1
"1593","Male","45-64","NH Black","HSG/GED","SBP<120","Overweight","Smoke","Normal TC","Glucose>=126",2
"1594","Male","45-64","NH Black","HSG/GED","SBP<120","Obese","No smoke","Normal TC","Glucose<100",1
"1595","Male","45-64","NH Black","HSG/GED","SBP<120","Obese","No smoke","Normal TC","Glucose 100-125",2
"1596","Male","45-64","NH Black","HSG/GED","SBP<120","Obese","No smoke","Normal TC","Glucose>=126",5
"1597","Male","45-64","NH Black","HSG/GED","SBP<120","Obese","Smoke","Normal TC","Glucose 100-125",1
"1598","Male","45-64","NH Black","HSG/GED","SBP<120","Obese","Smoke","Normal TC","Glucose>=126",2
"1599","Male","45-64","NH Black","HSG/GED","SBP<120","Obese","Smoke",NA,NA,1
"1600","Male","45-64","NH Black","HSG/GED","SBP 120-129","Normal weight","No smoke","High TC","Glucose>=126",1
"1601","Male","45-64","NH Black","HSG/GED","SBP 120-129","Normal weight","No smoke","Normal TC","Glucose>=126",1
"1602","Male","45-64","NH Black","HSG/GED","SBP 120-129","Normal weight","Smoke","High TC","Glucose>=126",1
"1603","Male","45-64","NH Black","HSG/GED","SBP 120-129","Overweight","No smoke","High TC","Glucose>=126",2
"1604","Male","45-64","NH Black","HSG/GED","SBP 120-129","Overweight","No smoke","Normal TC","Glucose<100",1
"1605","Male","45-64","NH Black","HSG/GED","SBP 120-129","Overweight","No smoke","Normal TC","Glucose>=126",8
"1606","Male","45-64","NH Black","HSG/GED","SBP 120-129","Overweight","Smoke","High TC","Glucose>=126",1
"1607","Male","45-64","NH Black","HSG/GED","SBP 120-129","Overweight","Smoke","Normal TC","Glucose>=126",1
"1608","Male","45-64","NH Black","HSG/GED","SBP 120-129","Obese","No smoke","High TC","Glucose<100",1
"1609","Male","45-64","NH Black","HSG/GED","SBP 120-129","Obese","No smoke","High TC","Glucose>=126",4
"1610","Male","45-64","NH Black","HSG/GED","SBP 120-129","Obese","No smoke","Normal TC","Glucose<100",2
"1611","Male","45-64","NH Black","HSG/GED","SBP 120-129","Obese","No smoke","Normal TC","Glucose 100-125",4
"1612","Male","45-64","NH Black","HSG/GED","SBP 120-129","Obese","No smoke","Normal TC","Glucose>=126",10
"1613","Male","45-64","NH Black","HSG/GED","SBP 120-129","Obese","Smoke","High TC","Glucose 100-125",1
"1614","Male","45-64","NH Black","HSG/GED","SBP 120-129","Obese","Smoke","Normal TC","Glucose>=126",2
"1615","Male","45-64","NH Black","HSG/GED","SBP 130-139","Normal weight","No smoke","Normal TC","Glucose>=126",2
"1616","Male","45-64","NH Black","HSG/GED","SBP 130-139","Normal weight","Smoke","Normal TC","Glucose>=126",2
"1617","Male","45-64","NH Black","HSG/GED","SBP 130-139","Overweight","No smoke","High TC","Glucose 100-125",1
"1618","Male","45-64","NH Black","HSG/GED","SBP 130-139","Overweight","No smoke","High TC","Glucose>=126",4
"1619","Male","45-64","NH Black","HSG/GED","SBP 130-139","Overweight","No smoke","Normal TC","Glucose 100-125",1
"1620","Male","45-64","NH Black","HSG/GED","SBP 130-139","Overweight","No smoke","Normal TC","Glucose>=126",7
"1621","Male","45-64","NH Black","HSG/GED","SBP 130-139","Overweight","Smoke","High TC","Glucose>=126",1
"1622","Male","45-64","NH Black","HSG/GED","SBP 130-139","Overweight","Smoke","Normal TC","Glucose<100",1
"1623","Male","45-64","NH Black","HSG/GED","SBP 130-139","Overweight","Smoke","Normal TC","Glucose 100-125",1
"1624","Male","45-64","NH Black","HSG/GED","SBP 130-139","Overweight","Smoke","Normal TC","Glucose>=126",1
"1625","Male","45-64","NH Black","HSG/GED","SBP 130-139","Obese","No smoke","High TC","Glucose<100",1
"1626","Male","45-64","NH Black","HSG/GED","SBP 130-139","Obese","No smoke","High TC","Glucose>=126",3
"1627","Male","45-64","NH Black","HSG/GED","SBP 130-139","Obese","No smoke","Normal TC","Glucose 100-125",2
"1628","Male","45-64","NH Black","HSG/GED","SBP 130-139","Obese","No smoke","Normal TC","Glucose>=126",15
"1629","Male","45-64","NH Black","HSG/GED","SBP 130-139","Obese","Smoke","High TC","Glucose<100",1
"1630","Male","45-64","NH Black","HSG/GED","SBP 130-139","Obese","Smoke","High TC","Glucose>=126",1
"1631","Male","45-64","NH Black","HSG/GED","SBP 130-139","Obese","Smoke","Normal TC","Glucose 100-125",1
"1632","Male","45-64","NH Black","HSG/GED","SBP 130-139","Obese","Smoke","Normal TC","Glucose>=126",4
"1633","Male","45-64","NH Black","HSG/GED","SBP 130-139","Obese","Smoke",NA,NA,1
"1634","Male","45-64","NH Black","HSG/GED","SBP>=140","Normal weight","No smoke","High TC","Glucose<100",1
"1635","Male","45-64","NH Black","HSG/GED","SBP>=140","Normal weight","Smoke","High TC","Glucose>=126",1
"1636","Male","45-64","NH Black","HSG/GED","SBP>=140","Overweight","No smoke","High TC","Glucose<100",1
"1637","Male","45-64","NH Black","HSG/GED","SBP>=140","Overweight","No smoke","Normal TC","Glucose<100",1
"1638","Male","45-64","NH Black","HSG/GED","SBP>=140","Overweight","No smoke","Normal TC","Glucose 100-125",2
"1639","Male","45-64","NH Black","HSG/GED","SBP>=140","Overweight","No smoke","Normal TC","Glucose>=126",7
"1640","Male","45-64","NH Black","HSG/GED","SBP>=140","Overweight","No smoke",NA,NA,1
"1641","Male","45-64","NH Black","HSG/GED","SBP>=140","Overweight","Smoke","Normal TC","Glucose 100-125",1
"1642","Male","45-64","NH Black","HSG/GED","SBP>=140","Overweight","Smoke","Normal TC","Glucose>=126",2
"1643","Male","45-64","NH Black","HSG/GED","SBP>=140","Obese","No smoke","High TC","Glucose 100-125",2
"1644","Male","45-64","NH Black","HSG/GED","SBP>=140","Obese","No smoke","High TC","Glucose>=126",12
"1645","Male","45-64","NH Black","HSG/GED","SBP>=140","Obese","No smoke","Normal TC","Glucose<100",2
"1646","Male","45-64","NH Black","HSG/GED","SBP>=140","Obese","No smoke","Normal TC","Glucose 100-125",8
"1647","Male","45-64","NH Black","HSG/GED","SBP>=140","Obese","No smoke","Normal TC","Glucose>=126",20
"1648","Male","45-64","NH Black","HSG/GED","SBP>=140","Obese","No smoke",NA,NA,1
"1649","Male","45-64","NH Black","HSG/GED","SBP>=140","Obese","Smoke","High TC","Glucose 100-125",1
"1650","Male","45-64","NH Black","HSG/GED","SBP>=140","Obese","Smoke","High TC","Glucose>=126",4
"1651","Male","45-64","NH Black","HSG/GED","SBP>=140","Obese","Smoke","Normal TC","Glucose<100",3
"1652","Male","45-64","NH Black","HSG/GED","SBP>=140","Obese","Smoke","Normal TC","Glucose 100-125",2
"1653","Male","45-64","NH Black","HSG/GED","SBP>=140","Obese","Smoke","Normal TC","Glucose>=126",2
"1654","Male","45-64","NH Black","Some college/TS","SBP<120","Normal weight","No smoke","High TC","Glucose>=126",1
"1655","Male","45-64","NH Black","Some college/TS","SBP<120","Normal weight","No smoke","Normal TC","Glucose>=126",1
"1656","Male","45-64","NH Black","Some college/TS","SBP<120","Normal weight","Smoke","Normal TC","Glucose 100-125",1
"1657","Male","45-64","NH Black","Some college/TS","SBP<120","Normal weight","Smoke","Normal TC","Glucose>=126",1
"1658","Male","45-64","NH Black","Some college/TS","SBP<120","Overweight","No smoke","High TC","Glucose>=126",1
"1659","Male","45-64","NH Black","Some college/TS","SBP<120","Overweight","No smoke","Normal TC","Glucose 100-125",3
"1660","Male","45-64","NH Black","Some college/TS","SBP<120","Overweight","No smoke","Normal TC","Glucose>=126",4
"1661","Male","45-64","NH Black","Some college/TS","SBP<120","Overweight","Smoke","Normal TC","Glucose>=126",2
"1662","Male","45-64","NH Black","Some college/TS","SBP<120","Obese","No smoke","High TC","Glucose 100-125",1
"1663","Male","45-64","NH Black","Some college/TS","SBP<120","Obese","No smoke","High TC","Glucose>=126",3
"1664","Male","45-64","NH Black","Some college/TS","SBP<120","Obese","No smoke","Normal TC","Glucose<100",2
"1665","Male","45-64","NH Black","Some college/TS","SBP<120","Obese","No smoke","Normal TC","Glucose 100-125",1
"1666","Male","45-64","NH Black","Some college/TS","SBP<120","Obese","No smoke","Normal TC","Glucose>=126",14
"1667","Male","45-64","NH Black","Some college/TS","SBP<120","Obese","Smoke","Normal TC","Glucose<100",1
"1668","Male","45-64","NH Black","Some college/TS","SBP<120","Obese","Smoke","Normal TC","Glucose>=126",3
"1669","Male","45-64","NH Black","Some college/TS","SBP 120-129","Normal weight","No smoke","High TC","Glucose>=126",1
"1670","Male","45-64","NH Black","Some college/TS","SBP 120-129","Normal weight","No smoke","Normal TC","Glucose 100-125",1
"1671","Male","45-64","NH Black","Some college/TS","SBP 120-129","Normal weight","No smoke","Normal TC","Glucose>=126",1
"1672","Male","45-64","NH Black","Some college/TS","SBP 120-129","Normal weight","Smoke","Normal TC","Glucose>=126",1
"1673","Male","45-64","NH Black","Some college/TS","SBP 120-129","Overweight","No smoke","High TC","Glucose 100-125",1
"1674","Male","45-64","NH Black","Some college/TS","SBP 120-129","Overweight","No smoke","High TC","Glucose>=126",2
"1675","Male","45-64","NH Black","Some college/TS","SBP 120-129","Overweight","No smoke","Normal TC","Glucose<100",2
"1676","Male","45-64","NH Black","Some college/TS","SBP 120-129","Overweight","No smoke","Normal TC","Glucose 100-125",2
"1677","Male","45-64","NH Black","Some college/TS","SBP 120-129","Overweight","No smoke","Normal TC","Glucose>=126",10
"1678","Male","45-64","NH Black","Some college/TS","SBP 120-129","Overweight","Smoke","High TC","Glucose<100",1
"1679","Male","45-64","NH Black","Some college/TS","SBP 120-129","Overweight","Smoke","Normal TC","Glucose<100",1
"1680","Male","45-64","NH Black","Some college/TS","SBP 120-129","Overweight","Smoke","Normal TC","Glucose>=126",2
"1681","Male","45-64","NH Black","Some college/TS","SBP 120-129","Obese","No smoke","High TC","Glucose 100-125",1
"1682","Male","45-64","NH Black","Some college/TS","SBP 120-129","Obese","No smoke","High TC","Glucose>=126",3
"1683","Male","45-64","NH Black","Some college/TS","SBP 120-129","Obese","No smoke","Normal TC","Glucose<100",2
"1684","Male","45-64","NH Black","Some college/TS","SBP 120-129","Obese","No smoke","Normal TC","Glucose 100-125",2
"1685","Male","45-64","NH Black","Some college/TS","SBP 120-129","Obese","No smoke","Normal TC","Glucose>=126",16
"1686","Male","45-64","NH Black","Some college/TS","SBP 120-129","Obese","Smoke","Normal TC","Glucose 100-125",1
"1687","Male","45-64","NH Black","Some college/TS","SBP 120-129","Obese","Smoke","Normal TC","Glucose>=126",4
"1688","Male","45-64","NH Black","Some college/TS","SBP 130-139","Overweight","No smoke","High TC","Glucose>=126",3
"1689","Male","45-64","NH Black","Some college/TS","SBP 130-139","Overweight","No smoke","Normal TC","Glucose<100",2
"1690","Male","45-64","NH Black","Some college/TS","SBP 130-139","Overweight","No smoke","Normal TC","Glucose 100-125",1
"1691","Male","45-64","NH Black","Some college/TS","SBP 130-139","Overweight","No smoke","Normal TC","Glucose>=126",6
"1692","Male","45-64","NH Black","Some college/TS","SBP 130-139","Overweight","Smoke","High TC","Glucose>=126",1
"1693","Male","45-64","NH Black","Some college/TS","SBP 130-139","Overweight","Smoke","Normal TC","Glucose>=126",1
"1694","Male","45-64","NH Black","Some college/TS","SBP 130-139","Obese","No smoke","High TC","Glucose 100-125",1
"1695","Male","45-64","NH Black","Some college/TS","SBP 130-139","Obese","No smoke","High TC","Glucose>=126",6
"1696","Male","45-64","NH Black","Some college/TS","SBP 130-139","Obese","No smoke","Normal TC","Glucose<100",2
"1697","Male","45-64","NH Black","Some college/TS","SBP 130-139","Obese","No smoke","Normal TC","Glucose 100-125",6
"1698","Male","45-64","NH Black","Some college/TS","SBP 130-139","Obese","No smoke","Normal TC","Glucose>=126",17
"1699","Male","45-64","NH Black","Some college/TS","SBP 130-139","Obese","Smoke","High TC","Glucose<100",1
"1700","Male","45-64","NH Black","Some college/TS","SBP 130-139","Obese","Smoke","Normal TC","Glucose<100",1
"1701","Male","45-64","NH Black","Some college/TS","SBP 130-139","Obese","Smoke","Normal TC","Glucose 100-125",1
"1702","Male","45-64","NH Black","Some college/TS","SBP 130-139","Obese","Smoke","Normal TC","Glucose>=126",5
"1703","Male","45-64","NH Black","Some college/TS","SBP>=140","Normal weight","No smoke","High TC","Glucose>=126",2
"1704","Male","45-64","NH Black","Some college/TS","SBP>=140","Normal weight","No smoke","Normal TC","Glucose<100",1
"1705","Male","45-64","NH Black","Some college/TS","SBP>=140","Normal weight","No smoke","Normal TC","Glucose>=126",1
"1706","Male","45-64","NH Black","Some college/TS","SBP>=140","Normal weight","Smoke","Normal TC","Glucose<100",1
"1707","Male","45-64","NH Black","Some college/TS","SBP>=140","Normal weight","Smoke","Normal TC","Glucose 100-125",1
"1708","Male","45-64","NH Black","Some college/TS","SBP>=140","Normal weight","Smoke","Normal TC","Glucose>=126",1
"1709","Male","45-64","NH Black","Some college/TS","SBP>=140","Overweight","No smoke","High TC","Glucose<100",1
"1710","Male","45-64","NH Black","Some college/TS","SBP>=140","Overweight","No smoke","High TC","Glucose>=126",4
"1711","Male","45-64","NH Black","Some college/TS","SBP>=140","Overweight","No smoke","Normal TC","Glucose<100",3
"1712","Male","45-64","NH Black","Some college/TS","SBP>=140","Overweight","No smoke","Normal TC","Glucose 100-125",1
"1713","Male","45-64","NH Black","Some college/TS","SBP>=140","Overweight","No smoke","Normal TC","Glucose>=126",9
"1714","Male","45-64","NH Black","Some college/TS","SBP>=140","Overweight","Smoke","High TC","Glucose<100",1
"1715","Male","45-64","NH Black","Some college/TS","SBP>=140","Overweight","Smoke","High TC","Glucose>=126",2
"1716","Male","45-64","NH Black","Some college/TS","SBP>=140","Overweight","Smoke","Normal TC","Glucose<100",1
"1717","Male","45-64","NH Black","Some college/TS","SBP>=140","Overweight","Smoke","Normal TC","Glucose 100-125",1
"1718","Male","45-64","NH Black","Some college/TS","SBP>=140","Overweight","Smoke","Normal TC","Glucose>=126",3
"1719","Male","45-64","NH Black","Some college/TS","SBP>=140","Obese","No smoke","High TC","Glucose 100-125",1
"1720","Male","45-64","NH Black","Some college/TS","SBP>=140","Obese","No smoke","High TC","Glucose>=126",6
"1721","Male","45-64","NH Black","Some college/TS","SBP>=140","Obese","No smoke","Normal TC","Glucose<100",1
"1722","Male","45-64","NH Black","Some college/TS","SBP>=140","Obese","No smoke","Normal TC","Glucose 100-125",5
"1723","Male","45-64","NH Black","Some college/TS","SBP>=140","Obese","No smoke","Normal TC","Glucose>=126",25
"1724","Male","45-64","NH Black","Some college/TS","SBP>=140","Obese","No smoke",NA,NA,1
"1725","Male","45-64","NH Black","Some college/TS","SBP>=140","Obese","Smoke","High TC","Glucose 100-125",1
"1726","Male","45-64","NH Black","Some college/TS","SBP>=140","Obese","Smoke","High TC","Glucose>=126",2
"1727","Male","45-64","NH Black","Some college/TS","SBP>=140","Obese","Smoke","Normal TC","Glucose>=126",3
