"","Gender_D","Age_D","Race_or_Ethnicity_D","Education_D","SBP_R","BMI_R","Smoker_R","TC_L","FPG_L","user_n"
"1145","Male","40-59","NH Black","HSG/GED","SBP>=140","Obese","No smoke","Normal TC","Glucose<100",6
"1146","Male","40-59","NH Black","HSG/GED","SBP>=140","Obese","No smoke","Normal TC","Glucose 100-125",3
"1147","Male","40-59","NH Black","HSG/GED","SBP>=140","Obese","No smoke","Normal TC","Glucose>=126",1
"1148","Male","40-59","NH Black","HSG/GED","SBP>=140","Obese","No smoke",NA,"Glucose<100",1
"1149","Male","40-59","NH Black","HSG/GED","SBP>=140","Obese","Smoke","High TC","Glucose<100",2
"1150","Male","40-59","NH Black","HSG/GED","SBP>=140","Obese","Smoke","High TC","Glucose 100-125",2
"1151","Male","40-59","NH Black","HSG/GED","SBP>=140","Obese","Smoke","High TC",NA,1
"1152","Male","40-59","NH Black","HSG/GED","SBP>=140","Obese","Smoke","Normal TC","Glucose<100",9
"1153","Male","40-59","NH Black","HSG/GED","SBP>=140","Obese","Smoke","Normal TC","Glucose 100-125",2
"1154","Male","40-59","NH Black","HSG/GED","SBP>=140",NA,"No smoke","High TC","Glucose<100",1
"1155","Male","40-59","NH Black","Some college/TS","SBP 130-139","Normal weight","No smoke","High TC","Glucose<100",1
"1156","Male","40-59","NH Black","Some college/TS","SBP 130-139","Normal weight","No smoke","High TC","Glucose 100-125",1
"1157","Male","40-59","NH Black","Some college/TS","SBP 130-139","Normal weight","No smoke","High TC",NA,1
"1158","Male","40-59","NH Black","Some college/TS","SBP 130-139","Normal weight","No smoke","Normal TC","Glucose<100",5
"1159","Male","40-59","NH Black","Some college/TS","SBP 130-139","Normal weight","Smoke","High TC","Glucose<100",3
"1160","Male","40-59","NH Black","Some college/TS","SBP 130-139","Normal weight","Smoke","Normal TC","Glucose<100",4
"1161","Male","40-59","NH Black","Some college/TS","SBP 130-139","Normal weight","Smoke","Normal TC","Glucose 100-125",1
"1162","Male","40-59","NH Black","Some college/TS","SBP 130-139","Overweight","No smoke","High TC","Glucose<100",1
"1163","Male","40-59","NH Black","Some college/TS","SBP 130-139","Overweight","No smoke","High TC","Glucose 100-125",5
"1164","Male","40-59","NH Black","Some college/TS","SBP 130-139","Overweight","No smoke","High TC","Glucose>=126",1
"1165","Male","40-59","NH Black","Some college/TS","SBP 130-139","Overweight","No smoke","Normal TC","Glucose<100",7
"1166","Male","40-59","NH Black","Some college/TS","SBP 130-139","Overweight","No smoke","Normal TC","Glucose 100-125",3
"1167","Male","40-59","NH Black","Some college/TS","SBP 130-139","Overweight","No smoke","Normal TC","Glucose>=126",1
"1168","Male","40-59","NH Black","Some college/TS","SBP 130-139","Overweight","No smoke","Normal TC",NA,1
"1169","Male","40-59","NH Black","Some college/TS","SBP 130-139","Overweight","No smoke",NA,"Glucose<100",1
"1170","Male","40-59","NH Black","Some college/TS","SBP 130-139","Overweight","Smoke","High TC","Glucose<100",3
"1171","Male","40-59","NH Black","Some college/TS","SBP 130-139","Overweight","Smoke","High TC","Glucose 100-125",1
"1172","Male","40-59","NH Black","Some college/TS","SBP 130-139","Overweight","Smoke","High TC",NA,1
"1173","Male","40-59","NH Black","Some college/TS","SBP 130-139","Overweight","Smoke","Normal TC","Glucose<100",11
"1174","Male","40-59","NH Black","Some college/TS","SBP 130-139","Overweight","Smoke","Normal TC","Glucose 100-125",6
"1175","Male","40-59","NH Black","Some college/TS","SBP 130-139","Obese","No smoke","High TC","Glucose<100",13
"1176","Male","40-59","NH Black","Some college/TS","SBP 130-139","Obese","No smoke","High TC","Glucose 100-125",6
"1177","Male","40-59","NH Black","Some college/TS","SBP 130-139","Obese","No smoke","High TC","Glucose>=126",2
"1178","Male","40-59","NH Black","Some college/TS","SBP 130-139","Obese","No smoke","Normal TC","Glucose<100",16
"1179","Male","40-59","NH Black","Some college/TS","SBP 130-139","Obese","No smoke","Normal TC","Glucose 100-125",9
"1180","Male","40-59","NH Black","Some college/TS","SBP 130-139","Obese","No smoke","Normal TC","Glucose>=126",2
"1181","Male","40-59","NH Black","Some college/TS","SBP 130-139","Obese","No smoke","Normal TC",NA,2
"1182","Male","40-59","NH Black","Some college/TS","SBP 130-139","Obese","No smoke",NA,"Glucose<100",1
"1183","Male","40-59","NH Black","Some college/TS","SBP 130-139","Obese","No smoke",NA,"Glucose>=126",1
"1184","Male","40-59","NH Black","Some college/TS","SBP 130-139","Obese","Smoke","High TC","Glucose<100",1
"1185","Male","40-59","NH Black","Some college/TS","SBP 130-139","Obese","Smoke","High TC","Glucose 100-125",2
"1186","Male","40-59","NH Black","Some college/TS","SBP 130-139","Obese","Smoke","High TC","Glucose>=126",2
"1187","Male","40-59","NH Black","Some college/TS","SBP 130-139","Obese","Smoke","Normal TC","Glucose<100",10
"1188","Male","40-59","NH Black","Some college/TS","SBP 130-139","Obese","Smoke","Normal TC","Glucose 100-125",9
"1189","Male","40-59","NH Black","Some college/TS","SBP 130-139","Obese","Smoke","Normal TC",NA,2
"1190","Male","40-59","NH Black","Some college/TS","SBP 130-139",NA,"No smoke","Normal TC","Glucose 100-125",1
"1191","Male","40-59","NH Black","Some college/TS","SBP 130-139",NA,"No smoke","Normal TC","Glucose>=126",1
"1192","Male","40-59","NH Black","Some college/TS","SBP>=140","Underweight","No smoke","Normal TC","Glucose<100",1
"1193","Male","40-59","NH Black","Some college/TS","SBP>=140","Normal weight","No smoke","High TC","Glucose<100",4
"1194","Male","40-59","NH Black","Some college/TS","SBP>=140","Normal weight","No smoke","Normal TC","Glucose<100",5
"1195","Male","40-59","NH Black","Some college/TS","SBP>=140","Normal weight","No smoke","Normal TC","Glucose 100-125",3
"1196","Male","40-59","NH Black","Some college/TS","SBP>=140","Normal weight","No smoke","Normal TC",NA,1
"1197","Male","40-59","NH Black","Some college/TS","SBP>=140","Normal weight","No smoke",NA,"Glucose<100",1
"1198","Male","40-59","NH Black","Some college/TS","SBP>=140","Normal weight","Smoke","High TC","Glucose<100",7
"1199","Male","40-59","NH Black","Some college/TS","SBP>=140","Normal weight","Smoke","High TC","Glucose 100-125",1
"1200","Male","40-59","NH Black","Some college/TS","SBP>=140","Normal weight","Smoke","Normal TC","Glucose<100",16
"1201","Male","40-59","NH Black","Some college/TS","SBP>=140","Normal weight","Smoke","Normal TC","Glucose 100-125",2
"1202","Male","40-59","NH Black","Some college/TS","SBP>=140","Normal weight","Smoke","Normal TC",NA,1
"1203","Male","40-59","NH Black","Some college/TS","SBP>=140","Normal weight","Smoke",NA,"Glucose<100",2
"1204","Male","40-59","NH Black","Some college/TS","SBP>=140","Overweight","No smoke","High TC","Glucose<100",8
"1205","Male","40-59","NH Black","Some college/TS","SBP>=140","Overweight","No smoke","High TC","Glucose 100-125",2
"1206","Male","40-59","NH Black","Some college/TS","SBP>=140","Overweight","No smoke","Normal TC","Glucose<100",9
"1207","Male","40-59","NH Black","Some college/TS","SBP>=140","Overweight","No smoke","Normal TC","Glucose 100-125",6
"1208","Male","40-59","NH Black","Some college/TS","SBP>=140","Overweight","No smoke",NA,"Glucose<100",2
"1209","Male","40-59","NH Black","Some college/TS","SBP>=140","Overweight","Smoke","High TC","Glucose<100",6
"1210","Male","40-59","NH Black","Some college/TS","SBP>=140","Overweight","Smoke","High TC","Glucose 100-125",1
"1211","Male","40-59","NH Black","Some college/TS","SBP>=140","Overweight","Smoke","High TC",NA,1
"1212","Male","40-59","NH Black","Some college/TS","SBP>=140","Overweight","Smoke","Normal TC","Glucose<100",6
"1213","Male","40-59","NH Black","Some college/TS","SBP>=140","Overweight","Smoke","Normal TC","Glucose 100-125",7
"1214","Male","40-59","NH Black","Some college/TS","SBP>=140","Overweight","Smoke","Normal TC",NA,1
"1215","Male","40-59","NH Black","Some college/TS","SBP>=140","Obese","No smoke","High TC","Glucose<100",8
"1216","Male","40-59","NH Black","Some college/TS","SBP>=140","Obese","No smoke","High TC","Glucose 100-125",9
"1217","Male","40-59","NH Black","Some college/TS","SBP>=140","Obese","No smoke","High TC","Glucose>=126",3
"1218","Male","40-59","NH Black","Some college/TS","SBP>=140","Obese","No smoke","Normal TC","Glucose<100",19
"1219","Male","40-59","NH Black","Some college/TS","SBP>=140","Obese","No smoke","Normal TC","Glucose 100-125",22
"1220","Male","40-59","NH Black","Some college/TS","SBP>=140","Obese","No smoke","Normal TC","Glucose>=126",2
"1221","Male","40-59","NH Black","Some college/TS","SBP>=140","Obese","No smoke","Normal TC",NA,4
"1222","Male","40-59","NH Black","Some college/TS","SBP>=140","Obese","No smoke",NA,"Glucose>=126",1
"1223","Male","40-59","NH Black","Some college/TS","SBP>=140","Obese","Smoke","High TC","Glucose<100",4
"1224","Male","40-59","NH Black","Some college/TS","SBP>=140","Obese","Smoke","High TC","Glucose 100-125",1
"1225","Male","40-59","NH Black","Some college/TS","SBP>=140","Obese","Smoke","Normal TC","Glucose<100",5
"1226","Male","40-59","NH Black","Some college/TS","SBP>=140","Obese","Smoke","Normal TC","Glucose 100-125",5
"1227","Male","40-59","NH Black","Some college/TS","SBP>=140","Obese","Smoke","Normal TC","Glucose>=126",1
"1228","Male","40-59","NH Black","Some college/TS","SBP>=140","Obese","Smoke",NA,NA,1
"1229","Male","40-59","NH Black","Some college/TS","SBP>=140",NA,"No smoke","High TC","Glucose<100",1
"1230","Male","40-59","NH Black",">=College grad","SBP 130-139","Normal weight","No smoke","High TC","Glucose<100",1
"1231","Male","40-59","NH Black",">=College grad","SBP 130-139","Normal weight","No smoke","Normal TC","Glucose<100",1
"1232","Male","40-59","NH Black",">=College grad","SBP 130-139","Normal weight","Smoke","High TC","Glucose<100",1
"1233","Male","40-59","NH Black",">=College grad","SBP 130-139","Overweight","No smoke","High TC","Glucose<100",5
"1234","Male","40-59","NH Black",">=College grad","SBP 130-139","Overweight","No smoke","High TC","Glucose 100-125",1
"1235","Male","40-59","NH Black",">=College grad","SBP 130-139","Overweight","No smoke","High TC",NA,1
"1236","Male","40-59","NH Black",">=College grad","SBP 130-139","Overweight","No smoke","Normal TC","Glucose<100",7
"1237","Male","40-59","NH Black",">=College grad","SBP 130-139","Overweight","No smoke","Normal TC","Glucose 100-125",4
"1238","Male","40-59","NH Black",">=College grad","SBP 130-139","Overweight","No smoke","Normal TC",NA,2
"1239","Male","40-59","NH Black",">=College grad","SBP 130-139","Overweight","Smoke","High TC","Glucose<100",1
"1240","Male","40-59","NH Black",">=College grad","SBP 130-139","Overweight","Smoke","Normal TC","Glucose<100",2
"1241","Male","40-59","NH Black",">=College grad","SBP 130-139","Overweight","Smoke","Normal TC","Glucose 100-125",1
"1242","Male","40-59","NH Black",">=College grad","SBP 130-139","Obese","No smoke","Normal TC","Glucose<100",8
"1243","Male","40-59","NH Black",">=College grad","SBP 130-139","Obese","No smoke","Normal TC","Glucose 100-125",6
"1244","Male","40-59","NH Black",">=College grad","SBP 130-139","Obese","No smoke","Normal TC","Glucose>=126",1
"1245","Male","40-59","NH Black",">=College grad","SBP 130-139","Obese","No smoke",NA,"Glucose 100-125",1
"1246","Male","40-59","NH Black",">=College grad","SBP 130-139","Obese","Smoke","Normal TC","Glucose<100",1
"1247","Male","40-59","NH Black",">=College grad","SBP 130-139","Obese","Smoke","Normal TC","Glucose 100-125",1
"1248","Male","40-59","NH Black",">=College grad","SBP>=140","Normal weight","No smoke","High TC","Glucose<100",2
"1249","Male","40-59","NH Black",">=College grad","SBP>=140","Normal weight","No smoke","High TC","Glucose 100-125",1
"1250","Male","40-59","NH Black",">=College grad","SBP>=140","Normal weight","No smoke","Normal TC",NA,1
"1251","Male","40-59","NH Black",">=College grad","SBP>=140","Normal weight","Smoke","Normal TC","Glucose 100-125",1
"1252","Male","40-59","NH Black",">=College grad","SBP>=140","Normal weight","Smoke","Normal TC",NA,1
"1253","Male","40-59","NH Black",">=College grad","SBP>=140","Overweight","No smoke","High TC","Glucose<100",2
"1254","Male","40-59","NH Black",">=College grad","SBP>=140","Overweight","No smoke","High TC","Glucose 100-125",2
"1255","Male","40-59","NH Black",">=College grad","SBP>=140","Overweight","No smoke","High TC",NA,1
"1256","Male","40-59","NH Black",">=College grad","SBP>=140","Overweight","No smoke","Normal TC","Glucose<100",8
"1257","Male","40-59","NH Black",">=College grad","SBP>=140","Overweight","No smoke","Normal TC","Glucose 100-125",5
"1258","Male","40-59","NH Black",">=College grad","SBP>=140","Overweight","No smoke","Normal TC",NA,2
"1259","Male","40-59","NH Black",">=College grad","SBP>=140","Overweight","No smoke",NA,"Glucose<100",1
"1260","Male","40-59","NH Black",">=College grad","SBP>=140","Overweight","Smoke","Normal TC","Glucose<100",1
"1261","Male","40-59","NH Black",">=College grad","SBP>=140","Overweight","Smoke","Normal TC","Glucose 100-125",3
"1262","Male","40-59","NH Black",">=College grad","SBP>=140","Overweight","Smoke",NA,"Glucose<100",1
"1263","Male","40-59","NH Black",">=College grad","SBP>=140","Obese","No smoke","High TC","Glucose<100",6
"1264","Male","40-59","NH Black",">=College grad","SBP>=140","Obese","No smoke","High TC","Glucose 100-125",3
"1265","Male","40-59","NH Black",">=College grad","SBP>=140","Obese","No smoke","High TC","Glucose>=126",3
"1266","Male","40-59","NH Black",">=College grad","SBP>=140","Obese","No smoke","High TC",NA,1
"1267","Male","40-59","NH Black",">=College grad","SBP>=140","Obese","No smoke","Normal TC","Glucose<100",12
"1268","Male","40-59","NH Black",">=College grad","SBP>=140","Obese","No smoke","Normal TC","Glucose 100-125",7
"1269","Male","40-59","NH Black",">=College grad","SBP>=140","Obese","No smoke","Normal TC","Glucose>=126",1
"1270","Male","40-59","NH Black",">=College grad","SBP>=140","Obese","No smoke","Normal TC",NA,1
"1271","Male","40-59","NH Black",">=College grad","SBP>=140","Obese","No smoke",NA,"Glucose 100-125",1
"1272","Male","40-59","NH Black",">=College grad","SBP>=140","Obese","Smoke","High TC","Glucose 100-125",1
"1273","Male","40-59","NH Black",">=College grad","SBP>=140","Obese","Smoke","Normal TC","Glucose<100",3
"1274","Male","40-59","NH Black",">=College grad","SBP>=140","Obese","Smoke","Normal TC","Glucose 100-125",3
"1275","Male","40-59","NH Asian","Some college/TS","SBP 130-139","Overweight","No smoke","High TC","Glucose 100-125",1
"1276","Male","40-59","NH Asian","Some college/TS","SBP>=140","Overweight","No smoke","High TC","Glucose<100",2
"1277","Male","40-59","NH Asian",">=College grad","SBP 130-139","Overweight","No smoke","Normal TC","Glucose<100",1
"1278","Male","40-59","NH Asian",">=College grad","SBP 130-139","Overweight","No smoke","Normal TC","Glucose 100-125",1
"1279","Male","40-59","NH Asian",">=College grad","SBP 130-139",NA,"No smoke","High TC",NA,1
"1280","Male","40-59","NH Asian",">=College grad","SBP>=140","Overweight","No smoke","High TC","Glucose<100",1
"1281","Male","40-59","NH Asian",">=College grad","SBP>=140","Overweight","No smoke","Normal TC","Glucose 100-125",1
"1282","Male","40-59","NH Asian",">=College grad","SBP>=140","Obese","No smoke","Normal TC","Glucose<100",1
"1283","Male","40-59","Hispanic","<HSG","SBP 130-139","Overweight","No smoke","Normal TC","Glucose 100-125",1
"1284","Male","40-59","Hispanic","<HSG","SBP 130-139","Overweight","Smoke","Normal TC","Glucose 100-125",1
"1285","Male","40-59","Hispanic","HSG/GED","SBP 130-139","Normal weight","No smoke","High TC","Glucose 100-125",1
"1286","Male","40-59","Hispanic","HSG/GED","SBP 130-139","Overweight","No smoke","Normal TC","Glucose<100",1
"1287","Male","40-59","Hispanic","HSG/GED","SBP 130-139","Overweight","No smoke","Normal TC","Glucose 100-125",1
"1288","Male","40-59","Hispanic","HSG/GED","SBP 130-139","Overweight","Smoke","Normal TC","Glucose 100-125",1
"1289","Male","40-59","Hispanic","HSG/GED","SBP 130-139","Obese","No smoke","High TC","Glucose 100-125",2
"1290","Male","40-59","Hispanic","HSG/GED","SBP 130-139","Obese","No smoke","Normal TC","Glucose<100",2
"1291","Male","40-59","Hispanic","HSG/GED","SBP 130-139","Obese","No smoke","Normal TC","Glucose 100-125",2
"1292","Male","40-59","Hispanic","HSG/GED","SBP 130-139","Obese","Smoke","Normal TC","Glucose<100",1
"1293","Male","40-59","Hispanic","HSG/GED","SBP>=140","Normal weight","No smoke","Normal TC","Glucose<100",2
"1294","Male","40-59","Hispanic","HSG/GED","SBP>=140","Overweight","No smoke","Normal TC","Glucose 100-125",2
"1295","Male","40-59","Hispanic","HSG/GED","SBP>=140","Overweight","Smoke","Normal TC",NA,1
"1296","Male","40-59","Hispanic","HSG/GED","SBP>=140","Obese","No smoke","High TC","Glucose>=126",1
"1297","Male","40-59","Hispanic","HSG/GED","SBP>=140","Obese","No smoke","Normal TC","Glucose<100",2
"1298","Male","40-59","Hispanic","HSG/GED","SBP>=140","Obese","No smoke","Normal TC","Glucose 100-125",3
"1299","Male","40-59","Hispanic","HSG/GED","SBP>=140","Obese","Smoke","High TC","Glucose 100-125",1
"1300","Male","40-59","Hispanic","HSG/GED","SBP>=140","Obese","Smoke","Normal TC","Glucose<100",1
"1301","Male","40-59","Hispanic","Some college/TS","SBP 130-139","Normal weight","No smoke","High TC","Glucose<100",1
"1302","Male","40-59","Hispanic","Some college/TS","SBP 130-139","Normal weight","Smoke","High TC","Glucose<100",1
"1303","Male","40-59","Hispanic","Some college/TS","SBP 130-139","Normal weight","Smoke","Normal TC","Glucose<100",1
"1304","Male","40-59","Hispanic","Some college/TS","SBP 130-139","Overweight","No smoke","High TC","Glucose<100",1
"1305","Male","40-59","Hispanic","Some college/TS","SBP 130-139","Overweight","No smoke","High TC","Glucose 100-125",1
"1306","Male","40-59","Hispanic","Some college/TS","SBP 130-139","Overweight","No smoke","Normal TC","Glucose<100",2
"1307","Male","40-59","Hispanic","Some college/TS","SBP 130-139","Overweight","No smoke","Normal TC","Glucose 100-125",4
"1308","Male","40-59","Hispanic","Some college/TS","SBP 130-139","Overweight","Smoke","Normal TC","Glucose<100",1
"1309","Male","40-59","Hispanic","Some college/TS","SBP 130-139","Obese","No smoke","High TC","Glucose<100",3
"1310","Male","40-59","Hispanic","Some college/TS","SBP 130-139","Obese","No smoke","High TC","Glucose 100-125",4
"1311","Male","40-59","Hispanic","Some college/TS","SBP 130-139","Obese","No smoke","High TC",NA,1
"1312","Male","40-59","Hispanic","Some college/TS","SBP 130-139","Obese","No smoke","Normal TC","Glucose<100",2
"1313","Male","40-59","Hispanic","Some college/TS","SBP 130-139","Obese","No smoke","Normal TC","Glucose 100-125",3
"1314","Male","40-59","Hispanic","Some college/TS","SBP 130-139","Obese","Smoke","High TC","Glucose 100-125",2
"1315","Male","40-59","Hispanic","Some college/TS","SBP 130-139","Obese","Smoke","Normal TC","Glucose 100-125",1
"1316","Male","40-59","Hispanic","Some college/TS","SBP>=140","Normal weight","No smoke","High TC","Glucose<100",1
"1317","Male","40-59","Hispanic","Some college/TS","SBP>=140","Normal weight","No smoke","Normal TC","Glucose<100",1
"1318","Male","40-59","Hispanic","Some college/TS","SBP>=140","Normal weight","Smoke","High TC","Glucose<100",1
"1319","Male","40-59","Hispanic","Some college/TS","SBP>=140","Overweight","No smoke","High TC","Glucose<100",4
"1320","Male","40-59","Hispanic","Some college/TS","SBP>=140","Overweight","No smoke","High TC","Glucose 100-125",3
"1321","Male","40-59","Hispanic","Some college/TS","SBP>=140","Overweight","No smoke","High TC","Glucose>=126",1
"1322","Male","40-59","Hispanic","Some college/TS","SBP>=140","Overweight","No smoke","Normal TC","Glucose<100",3
"1323","Male","40-59","Hispanic","Some college/TS","SBP>=140","Overweight","No smoke","Normal TC","Glucose 100-125",2
"1324","Male","40-59","Hispanic","Some college/TS","SBP>=140","Overweight","Smoke","High TC","Glucose<100",1
"1325","Male","40-59","Hispanic","Some college/TS","SBP>=140","Overweight","Smoke","High TC","Glucose 100-125",2
"1326","Male","40-59","Hispanic","Some college/TS","SBP>=140","Overweight","Smoke","Normal TC","Glucose<100",1
"1327","Male","40-59","Hispanic","Some college/TS","SBP>=140","Overweight","Smoke","Normal TC","Glucose 100-125",1
"1328","Male","40-59","Hispanic","Some college/TS","SBP>=140","Obese","No smoke","High TC","Glucose<100",1
"1329","Male","40-59","Hispanic","Some college/TS","SBP>=140","Obese","No smoke","High TC","Glucose 100-125",2
"1330","Male","40-59","Hispanic","Some college/TS","SBP>=140","Obese","No smoke","High TC","Glucose>=126",1
"1331","Male","40-59","Hispanic","Some college/TS","SBP>=140","Obese","No smoke","Normal TC","Glucose<100",4
"1332","Male","40-59","Hispanic","Some college/TS","SBP>=140","Obese","No smoke","Normal TC","Glucose 100-125",5
"1333","Male","40-59","Hispanic","Some college/TS","SBP>=140","Obese","No smoke","Normal TC","Glucose>=126",1
"1334","Male","40-59","Hispanic","Some college/TS","SBP>=140","Obese","Smoke","High TC",NA,1
"1335","Male","40-59","Hispanic","Some college/TS","SBP>=140","Obese","Smoke","Normal TC","Glucose<100",2
"1336","Male","40-59","Hispanic",">=College grad","SBP 130-139","Normal weight","No smoke","High TC","Glucose<100",1
"1337","Male","40-59","Hispanic",">=College grad","SBP 130-139","Normal weight","No smoke","Normal TC","Glucose<100",1
"1338","Male","40-59","Hispanic",">=College grad","SBP 130-139","Normal weight","Smoke","Normal TC","Glucose<100",1
"1339","Male","40-59","Hispanic",">=College grad","SBP 130-139","Normal weight","Smoke","Normal TC","Glucose 100-125",1
"1340","Male","40-59","Hispanic",">=College grad","SBP 130-139","Overweight","No smoke","High TC","Glucose<100",2
"1341","Male","40-59","Hispanic",">=College grad","SBP 130-139","Overweight","No smoke","High TC","Glucose 100-125",3
"1342","Male","40-59","Hispanic",">=College grad","SBP 130-139","Overweight","No smoke","Normal TC","Glucose<100",5
"1343","Male","40-59","Hispanic",">=College grad","SBP 130-139","Overweight","No smoke","Normal TC","Glucose 100-125",3
"1344","Male","40-59","Hispanic",">=College grad","SBP 130-139","Overweight","No smoke","Normal TC",NA,1
"1345","Male","40-59","Hispanic",">=College grad","SBP 130-139","Overweight","Smoke","High TC",NA,1
"1346","Male","40-59","Hispanic",">=College grad","SBP 130-139","Overweight","Smoke","Normal TC","Glucose<100",1
"1347","Male","40-59","Hispanic",">=College grad","SBP 130-139","Obese","No smoke","High TC","Glucose<100",2
"1348","Male","40-59","Hispanic",">=College grad","SBP 130-139","Obese","No smoke","High TC","Glucose 100-125",3
"1349","Male","40-59","Hispanic",">=College grad","SBP 130-139","Obese","No smoke","Normal TC","Glucose<100",3
"1350","Male","40-59","Hispanic",">=College grad","SBP 130-139","Obese","No smoke","Normal TC","Glucose 100-125",1
"1351","Male","40-59","Hispanic",">=College grad","SBP 130-139","Obese","No smoke","Normal TC","Glucose>=126",1
"1352","Male","40-59","Hispanic",">=College grad","SBP 130-139","Obese","Smoke","High TC","Glucose 100-125",1
"1353","Male","40-59","Hispanic",">=College grad","SBP 130-139","Obese","Smoke","Normal TC","Glucose 100-125",1
"1354","Male","40-59","Hispanic",">=College grad","SBP 130-139","Obese","Smoke","Normal TC","Glucose>=126",1
"1355","Male","40-59","Hispanic",">=College grad","SBP>=140","Normal weight","No smoke","Normal TC","Glucose<100",1
"1356","Male","40-59","Hispanic",">=College grad","SBP>=140","Normal weight","Smoke","Normal TC","Glucose<100",1
"1357","Male","40-59","Hispanic",">=College grad","SBP>=140","Overweight","No smoke","High TC","Glucose<100",4
"1358","Male","40-59","Hispanic",">=College grad","SBP>=140","Overweight","No smoke","High TC","Glucose 100-125",4
"1359","Male","40-59","Hispanic",">=College grad","SBP>=140","Overweight","No smoke","High TC",NA,1
"1360","Male","40-59","Hispanic",">=College grad","SBP>=140","Overweight","No smoke","Normal TC","Glucose<100",4
"1361","Male","40-59","Hispanic",">=College grad","SBP>=140","Overweight","No smoke","Normal TC","Glucose 100-125",4
"1362","Male","40-59","Hispanic",">=College grad","SBP>=140","Overweight","Smoke","High TC","Glucose<100",1
"1363","Male","40-59","Hispanic",">=College grad","SBP>=140","Overweight","Smoke","High TC","Glucose 100-125",2
"1364","Male","40-59","Hispanic",">=College grad","SBP>=140","Overweight","Smoke","Normal TC","Glucose<100",2
"1365","Male","40-59","Hispanic",">=College grad","SBP>=140","Overweight","Smoke","Normal TC","Glucose 100-125",1
"1366","Male","40-59","Hispanic",">=College grad","SBP>=140","Obese","No smoke","High TC","Glucose<100",5
"1367","Male","40-59","Hispanic",">=College grad","SBP>=140","Obese","No smoke","High TC","Glucose 100-125",2
"1368","Male","40-59","Hispanic",">=College grad","SBP>=140","Obese","No smoke","Normal TC","Glucose<100",11
"1369","Male","40-59","Hispanic",">=College grad","SBP>=140","Obese","No smoke","Normal TC","Glucose 100-125",5
"1370","Male","40-59","Hispanic",">=College grad","SBP>=140","Obese","Smoke","High TC","Glucose<100",1
"1371","Male","40-59","Hispanic",">=College grad","SBP>=140","Obese","Smoke","Normal TC","Glucose<100",1
"1372","Male","40-59","Hispanic",">=College grad","SBP>=140","Obese","Smoke","Normal TC","Glucose 100-125",1
"1373","Male","40-59","Other","<HSG","SBP>=140","Normal weight","No smoke","High TC",NA,1
"1374","Male","40-59","Other","HSG/GED","SBP>=140","Normal weight","Smoke","Normal TC","Glucose<100",1
"1375","Male","40-59","Other","HSG/GED","SBP>=140","Overweight","No smoke","High TC","Glucose 100-125",1
"1376","Male","40-59","Other","HSG/GED","SBP>=140","Obese","Smoke","High TC","Glucose<100",1
"1377","Male","40-59","Other","Some college/TS","SBP 130-139","Overweight","No smoke","Normal TC","Glucose<100",1
"1378","Male","40-59","Other","Some college/TS","SBP 130-139","Overweight","No smoke","Normal TC","Glucose 100-125",1
"1379","Male","40-59","Other","Some college/TS","SBP>=140","Overweight","No smoke","High TC","Glucose<100",1
"1380","Male","40-59","Other","Some college/TS","SBP>=140","Obese","No smoke","High TC","Glucose 100-125",1
"1381","Male","40-59","Other",">=College grad","SBP 130-139","Overweight","Smoke","Normal TC","Glucose<100",1
"1382","Male","40-59","Other",">=College grad","SBP 130-139","Obese","No smoke","Normal TC","Glucose 100-125",1
"1383","Male","40-59","Other",">=College grad","SBP>=140","Normal weight","No smoke","Normal TC","Glucose<100",1
"1384","Male","40-59","Other",">=College grad","SBP>=140","Overweight","No smoke","Normal TC","Glucose<100",1
"1385","Male","40-59","Other",">=College grad","SBP>=140","Overweight","No smoke","Normal TC","Glucose 100-125",1
"1386","Male","40-59","Other",">=College grad","SBP>=140","Overweight","Smoke","Normal TC","Glucose 100-125",1
"1387","Male","40-59","Other",">=College grad","SBP>=140","Obese","No smoke","Normal TC","Glucose<100",1
"1388","Male","40-59",NA,"Some college/TS","SBP 130-139","Obese","Smoke","High TC","Glucose 100-125",1
"1389","Male","59+","NH White","<HSG","SBP 130-139","Overweight","No smoke","Normal TC","Glucose<100",1
"1390","Male","59+","NH White","<HSG","SBP 130-139","Obese","No smoke","Normal TC","Glucose 100-125",4
"1391","Male","59+","NH White","<HSG","SBP 130-139",NA,"No smoke","High TC","Glucose 100-125",1
"1392","Male","59+","NH White","<HSG","SBP 130-139",NA,"No smoke","Normal TC","Glucose<100",2
"1393","Male","59+","NH White","<HSG","SBP 130-139",NA,"No smoke","Normal TC","Glucose 100-125",1
"1394","Male","59+","NH White","<HSG","SBP 130-139",NA,"No smoke",NA,"Glucose<100",1
"1395","Male","59+","NH White","<HSG","SBP>=140","Normal weight","No smoke","Normal TC","Glucose<100",1
"1396","Male","59+","NH White","<HSG","SBP>=140","Normal weight","Smoke","Normal TC","Glucose<100",1
"1397","Male","59+","NH White","<HSG","SBP>=140","Overweight","No smoke","Normal TC","Glucose<100",1
"1398","Male","59+","NH White","<HSG","SBP>=140","Overweight","Smoke","High TC","Glucose<100",1
"1399","Male","59+","NH White","<HSG","SBP>=140","Overweight","Smoke","Normal TC","Glucose 100-125",1
"1400","Male","59+","NH White","<HSG","SBP>=140","Obese","No smoke","High TC","Glucose 100-125",1
