"","Gender_D","Age_D","Race_or_Ethnicity_D","Education_D","SBP_R","BMI_R","Smoker_R","TC_L","FPG_L","user_n"
"2909","Female","59+","Hispanic","HSG/GED","SBP 130-139","Normal weight","No smoke","High TC","Glucose 100-125",1
"2910","Female","59+","Hispanic","HSG/GED","SBP 130-139","Normal weight","No smoke","High TC","Glucose>=126",1
"2911","Female","59+","Hispanic","HSG/GED","SBP 130-139","Normal weight","No smoke","Normal TC","Glucose<100",1
"2912","Female","59+","Hispanic","HSG/GED","SBP 130-139","Normal weight","No smoke","Normal TC",NA,1
"2913","Female","59+","Hispanic","HSG/GED","SBP 130-139","Normal weight","No smoke",NA,NA,1
"2914","Female","59+","Hispanic","HSG/GED","SBP 130-139","Overweight","No smoke","High TC","Glucose<100",4
"2915","Female","59+","Hispanic","HSG/GED","SBP 130-139","Overweight","No smoke","High TC","Glucose 100-125",2
"2916","Female","59+","Hispanic","HSG/GED","SBP 130-139","Overweight","No smoke","High TC","Glucose>=126",8
"2917","Female","59+","Hispanic","HSG/GED","SBP 130-139","Overweight","No smoke","High TC",NA,3
"2918","Female","59+","Hispanic","HSG/GED","SBP 130-139","Overweight","No smoke","Normal TC","Glucose<100",4
"2919","Female","59+","Hispanic","HSG/GED","SBP 130-139","Overweight","No smoke","Normal TC","Glucose 100-125",1
"2920","Female","59+","Hispanic","HSG/GED","SBP 130-139","Overweight","No smoke","Normal TC","Glucose>=126",1
"2921","Female","59+","Hispanic","HSG/GED","SBP 130-139","Overweight","No smoke",NA,NA,2
"2922","Female","59+","Hispanic","HSG/GED","SBP 130-139","Overweight","Smoke","High TC","Glucose<100",1
"2923","Female","59+","Hispanic","HSG/GED","SBP 130-139","Obese","No smoke","High TC","Glucose<100",7
"2924","Female","59+","Hispanic","HSG/GED","SBP 130-139","Obese","No smoke","High TC","Glucose 100-125",3
"2925","Female","59+","Hispanic","HSG/GED","SBP 130-139","Obese","No smoke","High TC","Glucose>=126",3
"2926","Female","59+","Hispanic","HSG/GED","SBP 130-139","Obese","No smoke","High TC",NA,1
"2927","Female","59+","Hispanic","HSG/GED","SBP 130-139","Obese","No smoke","Normal TC","Glucose 100-125",1
"2928","Female","59+","Hispanic","HSG/GED","SBP 130-139","Obese","No smoke","Normal TC","Glucose>=126",1
"2929","Female","59+","Hispanic","HSG/GED","SBP 130-139","Obese","No smoke","Normal TC",NA,3
"2930","Female","59+","Hispanic","HSG/GED","SBP 130-139","Obese","No smoke",NA,NA,2
"2931","Female","59+","Hispanic","HSG/GED","SBP 130-139","Obese","Smoke","High TC","Glucose<100",1
"2932","Female","59+","Hispanic","HSG/GED","SBP 130-139",NA,"No smoke","High TC","Glucose>=126",2
"2933","Female","59+","Hispanic","HSG/GED","SBP>=140","Underweight","No smoke","High TC","Glucose 100-125",1
"2934","Female","59+","Hispanic","HSG/GED","SBP>=140","Underweight","No smoke","High TC","Glucose>=126",1
"2935","Female","59+","Hispanic","HSG/GED","SBP>=140","Underweight","No smoke","High TC",NA,1
"2936","Female","59+","Hispanic","HSG/GED","SBP>=140","Underweight","Smoke","High TC",NA,1
"2937","Female","59+","Hispanic","HSG/GED","SBP>=140","Underweight","Smoke","Normal TC","Glucose<100",1
"2938","Female","59+","Hispanic","HSG/GED","SBP>=140","Normal weight","No smoke","High TC","Glucose<100",21
"2939","Female","59+","Hispanic","HSG/GED","SBP>=140","Normal weight","No smoke","High TC","Glucose 100-125",6
"2940","Female","59+","Hispanic","HSG/GED","SBP>=140","Normal weight","No smoke","High TC","Glucose>=126",10
"2941","Female","59+","Hispanic","HSG/GED","SBP>=140","Normal weight","No smoke","High TC",NA,9
"2942","Female","59+","Hispanic","HSG/GED","SBP>=140","Normal weight","No smoke","Normal TC","Glucose<100",4
"2943","Female","59+","Hispanic","HSG/GED","SBP>=140","Normal weight","No smoke","Normal TC","Glucose 100-125",3
"2944","Female","59+","Hispanic","HSG/GED","SBP>=140","Normal weight","No smoke","Normal TC","Glucose>=126",3
"2945","Female","59+","Hispanic","HSG/GED","SBP>=140","Normal weight","No smoke","Normal TC",NA,2
"2946","Female","59+","Hispanic","HSG/GED","SBP>=140","Normal weight","No smoke",NA,NA,1
"2947","Female","59+","Hispanic","HSG/GED","SBP>=140","Normal weight","Smoke","High TC","Glucose<100",3
"2948","Female","59+","Hispanic","HSG/GED","SBP>=140","Normal weight","Smoke","High TC",NA,4
"2949","Female","59+","Hispanic","HSG/GED","SBP>=140","Normal weight","Smoke","Normal TC","Glucose<100",1
"2950","Female","59+","Hispanic","HSG/GED","SBP>=140","Overweight","No smoke","High TC","Glucose<100",32
"2951","Female","59+","Hispanic","HSG/GED","SBP>=140","Overweight","No smoke","High TC","Glucose 100-125",12
"2952","Female","59+","Hispanic","HSG/GED","SBP>=140","Overweight","No smoke","High TC","Glucose>=126",15
"2953","Female","59+","Hispanic","HSG/GED","SBP>=140","Overweight","No smoke","High TC",NA,12
"2954","Female","59+","Hispanic","HSG/GED","SBP>=140","Overweight","No smoke","Normal TC","Glucose<100",16
"2955","Female","59+","Hispanic","HSG/GED","SBP>=140","Overweight","No smoke","Normal TC","Glucose 100-125",3
"2956","Female","59+","Hispanic","HSG/GED","SBP>=140","Overweight","No smoke","Normal TC","Glucose>=126",4
"2957","Female","59+","Hispanic","HSG/GED","SBP>=140","Overweight","No smoke","Normal TC",NA,4
"2958","Female","59+","Hispanic","HSG/GED","SBP>=140","Overweight","No smoke",NA,NA,6
"2959","Female","59+","Hispanic","HSG/GED","SBP>=140","Overweight","Smoke","High TC","Glucose<100",4
"2960","Female","59+","Hispanic","HSG/GED","SBP>=140","Overweight","Smoke","High TC","Glucose 100-125",1
"2961","Female","59+","Hispanic","HSG/GED","SBP>=140","Overweight","Smoke","High TC","Glucose>=126",2
"2962","Female","59+","Hispanic","HSG/GED","SBP>=140","Overweight","Smoke","High TC",NA,4
"2963","Female","59+","Hispanic","HSG/GED","SBP>=140","Overweight","Smoke","Normal TC",NA,1
"2964","Female","59+","Hispanic","HSG/GED","SBP>=140","Overweight","Smoke",NA,NA,1
"2965","Female","59+","Hispanic","HSG/GED","SBP>=140","Obese","No smoke","High TC","Glucose<100",15
"2966","Female","59+","Hispanic","HSG/GED","SBP>=140","Obese","No smoke","High TC","Glucose 100-125",7
"2967","Female","59+","Hispanic","HSG/GED","SBP>=140","Obese","No smoke","High TC","Glucose>=126",15
"2968","Female","59+","Hispanic","HSG/GED","SBP>=140","Obese","No smoke","High TC",NA,14
"2969","Female","59+","Hispanic","HSG/GED","SBP>=140","Obese","No smoke","Normal TC","Glucose<100",7
"2970","Female","59+","Hispanic","HSG/GED","SBP>=140","Obese","No smoke","Normal TC","Glucose 100-125",4
"2971","Female","59+","Hispanic","HSG/GED","SBP>=140","Obese","No smoke","Normal TC","Glucose>=126",12
"2972","Female","59+","Hispanic","HSG/GED","SBP>=140","Obese","No smoke","Normal TC",NA,5
"2973","Female","59+","Hispanic","HSG/GED","SBP>=140","Obese","No smoke",NA,NA,6
"2974","Female","59+","Hispanic","HSG/GED","SBP>=140","Obese","Smoke","High TC","Glucose<100",3
"2975","Female","59+","Hispanic","HSG/GED","SBP>=140","Obese","Smoke","High TC","Glucose 100-125",2
"2976","Female","59+","Hispanic","HSG/GED","SBP>=140","Obese","Smoke","High TC","Glucose>=126",2
"2977","Female","59+","Hispanic","HSG/GED","SBP>=140","Obese","Smoke","Normal TC","Glucose 100-125",1
"2978","Female","59+","Hispanic","HSG/GED","SBP>=140","Obese","Smoke","Normal TC",NA,1
"2979","Female","59+","Hispanic","HSG/GED","SBP>=140","Obese","Smoke",NA,NA,1
"2980","Female","59+","Hispanic","HSG/GED","SBP>=140",NA,"No smoke","High TC","Glucose<100",3
"2981","Female","59+","Hispanic","HSG/GED","SBP>=140",NA,"No smoke","High TC","Glucose 100-125",1
"2982","Female","59+","Hispanic","HSG/GED","SBP>=140",NA,"No smoke","High TC","Glucose>=126",3
"2983","Female","59+","Hispanic","HSG/GED","SBP>=140",NA,"No smoke","High TC",NA,1
"2984","Female","59+","Hispanic","HSG/GED","SBP>=140",NA,"No smoke","Normal TC","Glucose<100",2
"2985","Female","59+","Hispanic","HSG/GED","SBP>=140",NA,"No smoke","Normal TC","Glucose>=126",1
"2986","Female","59+","Hispanic","HSG/GED","SBP>=140",NA,"No smoke",NA,NA,2
"2987","Female","59+","Hispanic","HSG/GED","SBP>=140",NA,"Smoke",NA,NA,1
"2988","Female","59+","Hispanic","Some college/TS","SBP<120","Normal weight","No smoke","High TC","Glucose<100",1
"2989","Female","59+","Hispanic","Some college/TS","SBP<120","Overweight","No smoke","High TC","Glucose<100",1
"2990","Female","59+","Hispanic","Some college/TS","SBP<120","Overweight","No smoke","Normal TC","Glucose>=126",1
"2991","Female","59+","Hispanic","Some college/TS","SBP<120","Obese","No smoke","High TC","Glucose<100",1
"2992","Female","59+","Hispanic","Some college/TS","SBP<120","Obese","No smoke","High TC","Glucose>=126",2
"2993","Female","59+","Hispanic","Some college/TS","SBP 120-129","Normal weight","No smoke","High TC","Glucose<100",2
"2994","Female","59+","Hispanic","Some college/TS","SBP 120-129","Normal weight","No smoke","High TC","Glucose 100-125",1
"2995","Female","59+","Hispanic","Some college/TS","SBP 120-129","Normal weight","Smoke","High TC",NA,1
"2996","Female","59+","Hispanic","Some college/TS","SBP 120-129","Overweight","No smoke","High TC","Glucose<100",6
"2997","Female","59+","Hispanic","Some college/TS","SBP 120-129","Overweight","No smoke","High TC","Glucose 100-125",1
"2998","Female","59+","Hispanic","Some college/TS","SBP 120-129","Overweight","No smoke","Normal TC",NA,1
"2999","Female","59+","Hispanic","Some college/TS","SBP 120-129","Overweight","No smoke",NA,NA,2
"3000","Female","59+","Hispanic","Some college/TS","SBP 120-129","Overweight","Smoke","High TC","Glucose<100",1
"3001","Female","59+","Hispanic","Some college/TS","SBP 120-129","Overweight","Smoke","Normal TC","Glucose<100",1
"3002","Female","59+","Hispanic","Some college/TS","SBP 120-129","Obese","No smoke","High TC","Glucose<100",2
"3003","Female","59+","Hispanic","Some college/TS","SBP 120-129","Obese","No smoke","High TC","Glucose 100-125",1
"3004","Female","59+","Hispanic","Some college/TS","SBP 120-129","Obese","No smoke","High TC","Glucose>=126",2
"3005","Female","59+","Hispanic","Some college/TS","SBP 120-129","Obese","No smoke","High TC",NA,1
"3006","Female","59+","Hispanic","Some college/TS","SBP 120-129","Obese","No smoke","Normal TC","Glucose<100",2
"3007","Female","59+","Hispanic","Some college/TS","SBP 120-129","Obese","No smoke","Normal TC","Glucose 100-125",1
"3008","Female","59+","Hispanic","Some college/TS","SBP 120-129","Obese","Smoke","High TC","Glucose<100",1
"3009","Female","59+","Hispanic","Some college/TS","SBP 130-139","Normal weight","No smoke","High TC","Glucose<100",1
"3010","Female","59+","Hispanic","Some college/TS","SBP 130-139","Normal weight","No smoke","High TC","Glucose 100-125",1
"3011","Female","59+","Hispanic","Some college/TS","SBP 130-139","Normal weight","No smoke","High TC","Glucose>=126",2
"3012","Female","59+","Hispanic","Some college/TS","SBP 130-139","Normal weight","No smoke","Normal TC","Glucose<100",1
"3013","Female","59+","Hispanic","Some college/TS","SBP 130-139","Normal weight","No smoke","Normal TC","Glucose 100-125",1
"3014","Female","59+","Hispanic","Some college/TS","SBP 130-139","Normal weight","No smoke","Normal TC","Glucose>=126",1
"3015","Female","59+","Hispanic","Some college/TS","SBP 130-139","Normal weight","Smoke","High TC","Glucose<100",3
"3016","Female","59+","Hispanic","Some college/TS","SBP 130-139","Normal weight","Smoke","High TC","Glucose 100-125",1
"3017","Female","59+","Hispanic","Some college/TS","SBP 130-139","Normal weight","Smoke","Normal TC","Glucose 100-125",1
"3018","Female","59+","Hispanic","Some college/TS","SBP 130-139","Normal weight","Smoke","Normal TC",NA,1
"3019","Female","59+","Hispanic","Some college/TS","SBP 130-139","Overweight","No smoke","High TC","Glucose<100",10
"3020","Female","59+","Hispanic","Some college/TS","SBP 130-139","Overweight","No smoke","High TC","Glucose 100-125",2
"3021","Female","59+","Hispanic","Some college/TS","SBP 130-139","Overweight","No smoke","High TC","Glucose>=126",1
"3022","Female","59+","Hispanic","Some college/TS","SBP 130-139","Overweight","No smoke","Normal TC","Glucose 100-125",2
"3023","Female","59+","Hispanic","Some college/TS","SBP 130-139","Overweight","No smoke","Normal TC","Glucose>=126",1
"3024","Female","59+","Hispanic","Some college/TS","SBP 130-139","Overweight","Smoke","High TC","Glucose<100",2
"3025","Female","59+","Hispanic","Some college/TS","SBP 130-139","Overweight","Smoke","High TC","Glucose 100-125",1
"3026","Female","59+","Hispanic","Some college/TS","SBP 130-139","Overweight","Smoke","Normal TC","Glucose<100",1
"3027","Female","59+","Hispanic","Some college/TS","SBP 130-139","Obese","No smoke","High TC","Glucose<100",2
"3028","Female","59+","Hispanic","Some college/TS","SBP 130-139","Obese","No smoke","High TC","Glucose 100-125",1
"3029","Female","59+","Hispanic","Some college/TS","SBP 130-139","Obese","No smoke","High TC","Glucose>=126",3
"3030","Female","59+","Hispanic","Some college/TS","SBP 130-139","Obese","No smoke","High TC",NA,1
"3031","Female","59+","Hispanic","Some college/TS","SBP 130-139","Obese","No smoke","Normal TC","Glucose<100",4
"3032","Female","59+","Hispanic","Some college/TS","SBP 130-139","Obese","No smoke","Normal TC","Glucose 100-125",1
"3033","Female","59+","Hispanic","Some college/TS","SBP 130-139","Obese","No smoke","Normal TC","Glucose>=126",2
"3034","Female","59+","Hispanic","Some college/TS","SBP 130-139","Obese","Smoke","High TC","Glucose<100",1
"3035","Female","59+","Hispanic","Some college/TS","SBP 130-139","Obese","Smoke","Normal TC","Glucose<100",2
"3036","Female","59+","Hispanic","Some college/TS","SBP 130-139",NA,"No smoke","High TC","Glucose<100",1
"3037","Female","59+","Hispanic","Some college/TS","SBP>=140","Normal weight","No smoke","High TC","Glucose<100",14
"3038","Female","59+","Hispanic","Some college/TS","SBP>=140","Normal weight","No smoke","High TC","Glucose 100-125",3
"3039","Female","59+","Hispanic","Some college/TS","SBP>=140","Normal weight","No smoke","High TC","Glucose>=126",7
"3040","Female","59+","Hispanic","Some college/TS","SBP>=140","Normal weight","No smoke","High TC",NA,9
"3041","Female","59+","Hispanic","Some college/TS","SBP>=140","Normal weight","No smoke","Normal TC","Glucose<100",3
"3042","Female","59+","Hispanic","Some college/TS","SBP>=140","Normal weight","No smoke","Normal TC","Glucose>=126",1
"3043","Female","59+","Hispanic","Some college/TS","SBP>=140","Normal weight","No smoke","Normal TC",NA,5
"3044","Female","59+","Hispanic","Some college/TS","SBP>=140","Normal weight","Smoke","High TC","Glucose<100",8
"3045","Female","59+","Hispanic","Some college/TS","SBP>=140","Normal weight","Smoke","High TC",NA,2
"3046","Female","59+","Hispanic","Some college/TS","SBP>=140","Normal weight","Smoke","Normal TC","Glucose<100",3
"3047","Female","59+","Hispanic","Some college/TS","SBP>=140","Overweight","No smoke","High TC","Glucose<100",13
"3048","Female","59+","Hispanic","Some college/TS","SBP>=140","Overweight","No smoke","High TC","Glucose 100-125",11
"3049","Female","59+","Hispanic","Some college/TS","SBP>=140","Overweight","No smoke","High TC","Glucose>=126",19
"3050","Female","59+","Hispanic","Some college/TS","SBP>=140","Overweight","No smoke","High TC",NA,13
"3051","Female","59+","Hispanic","Some college/TS","SBP>=140","Overweight","No smoke","Normal TC","Glucose<100",6
"3052","Female","59+","Hispanic","Some college/TS","SBP>=140","Overweight","No smoke","Normal TC","Glucose 100-125",2
"3053","Female","59+","Hispanic","Some college/TS","SBP>=140","Overweight","No smoke","Normal TC","Glucose>=126",7
"3054","Female","59+","Hispanic","Some college/TS","SBP>=140","Overweight","No smoke","Normal TC",NA,9
"3055","Female","59+","Hispanic","Some college/TS","SBP>=140","Overweight","Smoke","High TC","Glucose<100",1
"3056","Female","59+","Hispanic","Some college/TS","SBP>=140","Overweight","Smoke","High TC","Glucose>=126",1
"3057","Female","59+","Hispanic","Some college/TS","SBP>=140","Overweight","Smoke","High TC",NA,4
"3058","Female","59+","Hispanic","Some college/TS","SBP>=140","Overweight","Smoke","Normal TC","Glucose<100",1
"3059","Female","59+","Hispanic","Some college/TS","SBP>=140","Overweight","Smoke","Normal TC","Glucose 100-125",1
"3060","Female","59+","Hispanic","Some college/TS","SBP>=140","Overweight","Smoke","Normal TC","Glucose>=126",1
"3061","Female","59+","Hispanic","Some college/TS","SBP>=140","Overweight","Smoke","Normal TC",NA,2
"3062","Female","59+","Hispanic","Some college/TS","SBP>=140","Obese","No smoke","High TC","Glucose<100",13
"3063","Female","59+","Hispanic","Some college/TS","SBP>=140","Obese","No smoke","High TC","Glucose 100-125",7
"3064","Female","59+","Hispanic","Some college/TS","SBP>=140","Obese","No smoke","High TC","Glucose>=126",14
"3065","Female","59+","Hispanic","Some college/TS","SBP>=140","Obese","No smoke","High TC",NA,5
"3066","Female","59+","Hispanic","Some college/TS","SBP>=140","Obese","No smoke","Normal TC","Glucose<100",7
"3067","Female","59+","Hispanic","Some college/TS","SBP>=140","Obese","No smoke","Normal TC","Glucose 100-125",6
"3068","Female","59+","Hispanic","Some college/TS","SBP>=140","Obese","No smoke","Normal TC","Glucose>=126",3
"3069","Female","59+","Hispanic","Some college/TS","SBP>=140","Obese","No smoke","Normal TC",NA,3
"3070","Female","59+","Hispanic","Some college/TS","SBP>=140","Obese","No smoke",NA,NA,6
"3071","Female","59+","Hispanic","Some college/TS","SBP>=140","Obese","Smoke","High TC","Glucose<100",2
"3072","Female","59+","Hispanic","Some college/TS","SBP>=140","Obese","Smoke","High TC","Glucose 100-125",1
"3073","Female","59+","Hispanic","Some college/TS","SBP>=140","Obese","Smoke","High TC","Glucose>=126",1
"3074","Female","59+","Hispanic","Some college/TS","SBP>=140","Obese","Smoke","High TC",NA,5
"3075","Female","59+","Hispanic","Some college/TS","SBP>=140","Obese","Smoke","Normal TC","Glucose<100",1
"3076","Female","59+","Hispanic","Some college/TS","SBP>=140","Obese","Smoke","Normal TC","Glucose 100-125",1
"3077","Female","59+","Hispanic","Some college/TS","SBP>=140","Obese","Smoke","Normal TC","Glucose>=126",1
"3078","Female","59+","Hispanic","Some college/TS","SBP>=140","Obese","Smoke","Normal TC",NA,2
"3079","Female","59+","Hispanic","Some college/TS","SBP>=140",NA,"No smoke","High TC","Glucose<100",1
"3080","Female","59+","Hispanic","Some college/TS","SBP>=140",NA,"No smoke",NA,NA,2
"3081","Female","59+","Hispanic","Some college/TS","SBP>=140",NA,"Smoke","High TC",NA,1
"3082","Female","59+","Hispanic",">=College grad","SBP<120","Normal weight","No smoke","Normal TC","Glucose 100-125",1
"3083","Female","59+","Hispanic",">=College grad","SBP 120-129","Normal weight","No smoke","Normal TC","Glucose<100",1
"3084","Female","59+","Hispanic",">=College grad","SBP 130-139","Normal weight","No smoke","High TC",NA,2
"3085","Female","59+","Hispanic",">=College grad","SBP 130-139","Normal weight","Smoke","High TC",NA,1
"3086","Female","59+","Hispanic",">=College grad","SBP 130-139","Overweight","No smoke","High TC","Glucose<100",2
"3087","Female","59+","Hispanic",">=College grad","SBP 130-139","Overweight","No smoke","High TC","Glucose 100-125",1
"3088","Female","59+","Hispanic",">=College grad","SBP 130-139","Obese","No smoke","Normal TC",NA,1
"3089","Female","59+","Hispanic",">=College grad","SBP 130-139","Obese","Smoke","High TC","Glucose<100",1
"3090","Female","59+","Hispanic",">=College grad","SBP>=140","Normal weight","No smoke","High TC","Glucose<100",1
"3091","Female","59+","Hispanic",">=College grad","SBP>=140","Normal weight","No smoke","High TC","Glucose 100-125",1
"3092","Female","59+","Hispanic",">=College grad","SBP>=140","Normal weight","No smoke","High TC","Glucose>=126",1
"3093","Female","59+","Hispanic",">=College grad","SBP>=140","Normal weight","No smoke","Normal TC","Glucose>=126",1
"3094","Female","59+","Hispanic",">=College grad","SBP>=140","Normal weight","No smoke","Normal TC",NA,2
"3095","Female","59+","Hispanic",">=College grad","SBP>=140","Overweight","No smoke","High TC","Glucose<100",3
"3096","Female","59+","Hispanic",">=College grad","SBP>=140","Overweight","No smoke","High TC","Glucose>=126",1
"3097","Female","59+","Hispanic",">=College grad","SBP>=140","Overweight","No smoke","Normal TC","Glucose>=126",2
"3098","Female","59+","Hispanic",">=College grad","SBP>=140","Overweight","No smoke",NA,NA,1
"3099","Female","59+","Hispanic",">=College grad","SBP>=140","Obese","No smoke","High TC","Glucose<100",2
"3100","Female","59+","Hispanic",">=College grad","SBP>=140","Obese","No smoke","High TC","Glucose>=126",2
"3101","Female","59+","Hispanic",">=College grad","SBP>=140","Obese","No smoke","High TC",NA,4
"3102","Female","59+","Hispanic",">=College grad","SBP>=140","Obese","Smoke","High TC","Glucose<100",1
"3103","Female","59+","Hispanic",">=College grad","SBP>=140","Obese","Smoke","High TC","Glucose>=126",1
"3104","Female","59+","Hispanic",">=College grad","SBP>=140","Obese","Smoke","Normal TC","Glucose<100",1
"3105","Female","59+","Hispanic",NA,"SBP<120","Normal weight","No smoke","High TC","Glucose<100",1
"3106","Female","59+","Hispanic",NA,"SBP<120","Normal weight","No smoke","High TC","Glucose>=126",1
"3107","Female","59+","Hispanic",NA,"SBP<120","Normal weight","No smoke","Normal TC","Glucose<100",1
"3108","Female","59+","Hispanic",NA,"SBP<120","Normal weight","No smoke","Normal TC",NA,1
"3109","Female","59+","Hispanic",NA,"SBP<120","Overweight","No smoke","High TC","Glucose<100",1
"3110","Female","59+","Hispanic",NA,"SBP<120","Overweight","No smoke","High TC","Glucose 100-125",1
"3111","Female","59+","Hispanic",NA,"SBP<120","Overweight","No smoke","Normal TC","Glucose<100",1
"3112","Female","59+","Hispanic",NA,"SBP<120","Overweight","Smoke",NA,NA,1
"3113","Female","59+","Hispanic",NA,"SBP<120","Obese","No smoke","High TC","Glucose 100-125",1
"3114","Female","59+","Hispanic",NA,"SBP<120","Obese","No smoke","Normal TC","Glucose<100",2
"3115","Female","59+","Hispanic",NA,"SBP<120","Obese","No smoke","Normal TC","Glucose>=126",1
"3116","Female","59+","Hispanic",NA,"SBP<120",NA,"No smoke","Normal TC","Glucose<100",1
"3117","Female","59+","Hispanic",NA,"SBP 120-129","Normal weight","No smoke","High TC","Glucose<100",1
"3118","Female","59+","Hispanic",NA,"SBP 120-129","Normal weight","No smoke","High TC","Glucose>=126",4
"3119","Female","59+","Hispanic",NA,"SBP 120-129","Normal weight","No smoke","High TC",NA,2
"3120","Female","59+","Hispanic",NA,"SBP 120-129","Normal weight","No smoke","Normal TC","Glucose<100",1
"3121","Female","59+","Hispanic",NA,"SBP 120-129","Overweight","No smoke","High TC","Glucose<100",2
"3122","Female","59+","Hispanic",NA,"SBP 120-129","Overweight","No smoke","High TC","Glucose 100-125",2
"3123","Female","59+","Hispanic",NA,"SBP 120-129","Overweight","No smoke","High TC","Glucose>=126",3
"3124","Female","59+","Hispanic",NA,"SBP 120-129","Overweight","No smoke","High TC",NA,1
"3125","Female","59+","Hispanic",NA,"SBP 120-129","Overweight","No smoke","Normal TC",NA,1
"3126","Female","59+","Hispanic",NA,"SBP 120-129","Overweight","No smoke",NA,NA,1
"3127","Female","59+","Hispanic",NA,"SBP 120-129","Obese","No smoke","High TC","Glucose<100",1
"3128","Female","59+","Hispanic",NA,"SBP 120-129","Obese","No smoke","Normal TC","Glucose<100",2
"3129","Female","59+","Hispanic",NA,"SBP 120-129","Obese","No smoke","Normal TC","Glucose 100-125",1
"3130","Female","59+","Hispanic",NA,"SBP 120-129","Obese","No smoke","Normal TC","Glucose>=126",1
"3131","Female","59+","Hispanic",NA,"SBP 120-129","Obese","No smoke",NA,NA,1
"3132","Female","59+","Hispanic",NA,"SBP 120-129",NA,"No smoke","High TC","Glucose<100",1
"3133","Female","59+","Hispanic",NA,"SBP 120-129",NA,"No smoke",NA,NA,1
"3134","Female","59+","Hispanic",NA,"SBP 120-129",NA,"Smoke","High TC","Glucose>=126",1
"3135","Female","59+","Hispanic",NA,"SBP 130-139","Underweight","No smoke","High TC","Glucose 100-125",1
"3136","Female","59+","Hispanic",NA,"SBP 130-139","Normal weight","No smoke","High TC","Glucose<100",4
"3137","Female","59+","Hispanic",NA,"SBP 130-139","Normal weight","No smoke","High TC","Glucose 100-125",2
"3138","Female","59+","Hispanic",NA,"SBP 130-139","Normal weight","No smoke","High TC","Glucose>=126",2
"3139","Female","59+","Hispanic",NA,"SBP 130-139","Normal weight","No smoke","Normal TC","Glucose<100",2
"3140","Female","59+","Hispanic",NA,"SBP 130-139","Normal weight","No smoke","Normal TC","Glucose 100-125",1
"3141","Female","59+","Hispanic",NA,"SBP 130-139","Normal weight","No smoke","Normal TC","Glucose>=126",2
"3142","Female","59+","Hispanic",NA,"SBP 130-139","Normal weight","No smoke","Normal TC",NA,2
"3143","Female","59+","Hispanic",NA,"SBP 130-139","Normal weight","Smoke","High TC","Glucose<100",1
"3144","Female","59+","Hispanic",NA,"SBP 130-139","Overweight","No smoke","High TC","Glucose<100",2
"3145","Female","59+","Hispanic",NA,"SBP 130-139","Overweight","No smoke","High TC","Glucose 100-125",3
"3146","Female","59+","Hispanic",NA,"SBP 130-139","Overweight","No smoke","High TC","Glucose>=126",3
"3147","Female","59+","Hispanic",NA,"SBP 130-139","Overweight","No smoke","High TC",NA,3
"3148","Female","59+","Hispanic",NA,"SBP 130-139","Overweight","No smoke","Normal TC","Glucose<100",1
"3149","Female","59+","Hispanic",NA,"SBP 130-139","Overweight","No smoke","Normal TC","Glucose>=126",1
"3150","Female","59+","Hispanic",NA,"SBP 130-139","Overweight","No smoke",NA,NA,1
"3151","Female","59+","Hispanic",NA,"SBP 130-139","Overweight","Smoke","High TC","Glucose<100",1
"3152","Female","59+","Hispanic",NA,"SBP 130-139","Obese","No smoke","High TC","Glucose<100",4
"3153","Female","59+","Hispanic",NA,"SBP 130-139","Obese","No smoke","High TC","Glucose 100-125",1
"3154","Female","59+","Hispanic",NA,"SBP 130-139","Obese","No smoke","High TC","Glucose>=126",4
"3155","Female","59+","Hispanic",NA,"SBP 130-139","Obese","No smoke","High TC",NA,1
"3156","Female","59+","Hispanic",NA,"SBP 130-139","Obese","No smoke","Normal TC","Glucose<100",4
"3157","Female","59+","Hispanic",NA,"SBP 130-139","Obese","No smoke","Normal TC","Glucose 100-125",2
"3158","Female","59+","Hispanic",NA,"SBP 130-139","Obese","No smoke","Normal TC","Glucose>=126",1
"3159","Female","59+","Hispanic",NA,"SBP 130-139","Obese","No smoke","Normal TC",NA,1
"3160","Female","59+","Hispanic",NA,"SBP 130-139","Obese","Smoke","High TC","Glucose<100",1
"3161","Female","59+","Hispanic",NA,"SBP 130-139",NA,"No smoke","High TC","Glucose<100",2
"3162","Female","59+","Hispanic",NA,"SBP 130-139",NA,"No smoke","High TC",NA,1
"3163","Female","59+","Hispanic",NA,"SBP 130-139",NA,"No smoke","Normal TC","Glucose<100",1
"3164","Female","59+","Hispanic",NA,"SBP>=140","Underweight","No smoke","High TC","Glucose 100-125",1
"3165","Female","59+","Hispanic",NA,"SBP>=140","Underweight","No smoke","Normal TC","Glucose<100",1
"3166","Female","59+","Hispanic",NA,"SBP>=140","Normal weight","No smoke","High TC","Glucose<100",22
"3167","Female","59+","Hispanic",NA,"SBP>=140","Normal weight","No smoke","High TC","Glucose 100-125",5
"3168","Female","59+","Hispanic",NA,"SBP>=140","Normal weight","No smoke","High TC","Glucose>=126",11
"3169","Female","59+","Hispanic",NA,"SBP>=140","Normal weight","No smoke","High TC",NA,6
"3170","Female","59+","Hispanic",NA,"SBP>=140","Normal weight","No smoke","Normal TC","Glucose<100",12
"3171","Female","59+","Hispanic",NA,"SBP>=140","Normal weight","No smoke","Normal TC","Glucose 100-125",4
"3172","Female","59+","Hispanic",NA,"SBP>=140","Normal weight","No smoke","Normal TC","Glucose>=126",6
